id,userid,text,datahora,modelo,sentimento,score,created_on
154,4,Notas de oxidação e sabor desequilibrado.,2023-08-19 02:24:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.220209,2024-11-20 11:43:07
155,4,"Taninos agressivos, difícil de apreciar.",2023-12-11 08:23:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.137553,2025-05-12 11:16:51
156,2,Notas de oxidação e sabor desequilibrado.,2024-12-25 02:35:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.054427,2025-02-05 22:12:50
157,1,"Excelente vinho, recomendo vivamente.",2024-01-07 03:38:18,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.732876,2024-10-19 21:52:10
158,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-12-05 12:51:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.811104,2024-04-03 04:44:46
159,1,"Vinho sem equilíbrio, acidez excessiva.",2024-11-29 20:19:56,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.195598,2025-08-15 21:09:14
160,4,"Aroma frutado e agradável, final persistente.",2023-10-10 20:52:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.815795,2024-04-06 20:20:42
161,2,"Aroma frutado e agradável, final persistente.",2024-10-23 19:18:32,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.912248,2024-11-08 08:05:38
162,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-08-18 03:21:42,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.785649,2025-06-07 01:05:52
163,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-08-14 13:51:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.751224,2024-12-13 18:10:24
164,4,Acidez equilibrada e notas florais elegantes.,2023-11-07 21:11:19,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.75452,2024-09-01 00:11:56
165,1,"Excelente vinho, recomendo vivamente.",2024-01-27 07:27:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.831861,2025-03-12 14:18:27
166,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-10-18 16:08:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.895528,2025-07-08 08:30:11
167,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-06-16 10:45:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.852826,2025-09-07 09:48:37
168,3,"Excelente vinho, recomendo vivamente.",2025-01-27 11:09:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.987202,2025-02-03 19:17:40
169,4,"Excelente vinho, recomendo vivamente.",2025-07-26 07:51:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.67707,2025-10-06 05:26:20
170,1,"Taninos agressivos, difícil de apreciar.",2025-05-17 03:08:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.105413,2025-09-14 16:11:45
171,4,"Vinho sem equilíbrio, acidez excessiva.",2023-06-10 19:56:14,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.32064,2025-09-11 21:26:10
172,3,"Vinho comum, sem grandes surpresas.",2023-02-16 07:18:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.417799,2023-08-27 22:32:04
173,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-08-29 01:12:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.936486,2025-08-27 18:27:20
174,4,Aroma artificial e final amargo.,2023-10-04 04:29:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.308633,2025-09-21 12:42:30
175,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-08-09 13:35:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.734488,2024-02-28 03:09:53
176,2,Aroma artificial e final amargo.,2023-09-13 13:42:46,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.121146,2025-09-18 08:12:07
177,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-09-09 04:16:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.959288,2025-10-10 12:30:47
178,1,"Excelente vinho, recomendo vivamente.",2023-01-11 06:10:18,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.738147,2025-06-06 00:54:11
179,3,"Muito abaixo das expectativas, dececionante.",2023-02-04 17:38:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.034136,2023-11-03 12:02:35
180,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-07-07 05:15:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.7526,2025-08-10 19:19:04
181,2,Acidez equilibrada e notas florais elegantes.,2023-08-16 04:05:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.993735,2025-03-04 16:06:29
182,2,Acidez equilibrada e notas florais elegantes.,2023-06-19 11:44:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.838231,2024-01-14 10:33:27
183,4,Acidez equilibrada e notas florais elegantes.,2025-02-25 22:28:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.990166,2025-10-08 13:11:49
184,4,"Muito abaixo das expectativas, dececionante.",2024-11-24 17:42:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.068066,2025-03-01 13:16:59
185,2,Acidez equilibrada e notas florais elegantes.,2025-03-18 19:53:58,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.701797,2025-07-23 09:46:48
186,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-08-26 18:15:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.950074,2025-10-05 03:01:28
187,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-07-24 04:20:00,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.699003,2024-09-29 23:21:15
188,1,"Aroma frutado e agradável, final persistente.",2024-10-05 12:51:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.907209,2025-02-05 03:27:58
189,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-03-24 16:45:57,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.80956,2025-01-11 11:01:12
190,3,Acidez equilibrada e notas florais elegantes.,2024-04-11 22:20:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.87042,2025-10-03 21:43:05
191,3,"Aroma frutado e agradável, final persistente.",2024-10-02 20:08:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.900193,2024-12-18 10:37:11
192,1,"Excelente vinho, recomendo vivamente.",2024-02-27 13:16:34,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.879084,2024-03-05 00:44:22
193,2,"Aroma frutado e agradável, final persistente.",2024-11-06 11:18:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.912875,2024-12-16 11:36:26
194,2,Notas de oxidação e sabor desequilibrado.,2025-10-20 21:53:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.112366,2025-10-21 19:35:48
195,4,Acidez equilibrada e notas florais elegantes.,2024-01-25 21:01:52,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.858466,2024-08-28 01:59:32
196,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-02-19 05:14:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.796441,2024-06-09 10:13:16
197,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-05-24 20:54:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.751082,2025-08-22 04:54:39
198,1,"Aroma frutado e agradável, final persistente.",2024-03-21 02:32:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.912271,2025-09-21 04:34:45
199,3,Acidez equilibrada e notas florais elegantes.,2024-08-01 09:25:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.965879,2024-11-01 05:33:27
200,2,"Avaliação neutra, qualidade média.",2023-09-06 05:23:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.606558,2024-12-26 05:52:12
201,4,Acidez equilibrada e notas florais elegantes.,2025-10-27 20:42:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.829465,2025-10-29 02:26:20
202,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-05-20 22:02:35,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.719908,2024-09-24 16:24:32
203,1,Acidez equilibrada e notas florais elegantes.,2025-09-04 19:25:19,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.709575,2025-10-15 03:46:40
204,1,"Muito abaixo das expectativas, dececionante.",2024-01-20 06:13:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.208438,2025-05-17 21:03:40
205,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-08-12 05:00:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.66142,2025-09-18 21:03:46
206,1,"Aroma frutado e agradável, final persistente.",2025-03-01 23:15:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.705134,2025-05-30 14:49:23
207,1,Acidez equilibrada e notas florais elegantes.,2023-02-20 23:07:42,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.826429,2023-06-29 00:49:33
208,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-08-12 23:55:51,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.941463,2025-06-21 23:59:34
209,1,"Taninos agressivos, difícil de apreciar.",2023-08-28 02:44:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.166732,2024-01-30 20:51:53
210,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-09-14 18:58:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.986839,2025-10-16 07:06:34
211,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-10-08 04:20:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.921754,2025-03-15 03:55:12
212,3,"Muito abaixo das expectativas, dececionante.",2024-03-10 04:12:00,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.165709,2024-05-29 13:37:15
213,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-10-27 16:38:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.817176,2025-10-27 19:33:31
214,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-06-08 00:30:54,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.965999,2025-10-19 23:32:02
215,3,"Aroma frutado e agradável, final persistente.",2023-12-28 20:17:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.844744,2025-10-11 17:37:51
216,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-01-08 09:29:54,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.880008,2024-10-12 14:48:49
217,3,"Taninos agressivos, difícil de apreciar.",2023-06-13 01:20:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.274536,2025-07-26 22:18:09
218,4,Acidez equilibrada e notas florais elegantes.,2024-10-09 09:18:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.949648,2024-12-22 02:16:20
219,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-01-16 19:00:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.810043,2025-01-01 22:41:11
220,2,"Aroma frutado e agradável, final persistente.",2024-06-16 05:46:42,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.83571,2025-10-04 06:29:23
221,4,Acidez equilibrada e notas florais elegantes.,2024-12-02 13:13:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.697098,2025-09-15 10:25:37
222,4,"Aroma frutado e agradável, final persistente.",2024-06-29 12:28:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.898701,2025-06-12 01:22:11
223,1,"Muito abaixo das expectativas, dececionante.",2025-04-28 20:21:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.265821,2025-09-15 20:53:11
224,1,"Aroma frutado e agradável, final persistente.",2025-04-21 03:21:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.885556,2025-06-18 14:10:22
225,4,Aroma artificial e final amargo.,2024-04-18 14:03:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.174733,2025-04-13 03:00:35
226,4,"Aroma frutado e agradável, final persistente.",2023-09-23 14:39:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.846983,2024-12-23 03:00:33
227,2,"Aroma frutado e agradável, final persistente.",2023-09-29 19:36:48,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.866291,2024-01-20 12:01:47
228,1,"Aroma frutado e agradável, final persistente.",2023-08-23 08:17:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.792919,2024-01-11 06:51:31
229,4,"Taninos agressivos, difícil de apreciar.",2024-10-05 10:48:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.311684,2025-06-13 14:25:01
230,2,"Taninos agressivos, difícil de apreciar.",2023-06-17 06:50:42,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.016814,2023-12-25 13:29:12
231,2,"Taninos agressivos, difícil de apreciar.",2023-10-21 11:35:51,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.003465,2024-08-07 14:22:22
232,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-10-02 11:59:32,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.691172,2025-10-26 01:35:59
233,2,"Vinho comum, sem grandes surpresas.",2024-09-10 20:37:08,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.369578,2024-11-10 13:56:34
234,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-09-11 10:52:57,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.706088,2025-04-29 10:31:14
235,2,"Vinho sem equilíbrio, acidez excessiva.",2024-08-14 05:41:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.165017,2024-10-14 06:06:37
236,1,"Muito abaixo das expectativas, dececionante.",2023-05-03 17:00:07,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.230579,2023-06-15 10:42:06
237,1,Acidez equilibrada e notas florais elegantes.,2025-05-29 19:29:20,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.706866,2025-08-20 15:25:08
238,2,Acidez equilibrada e notas florais elegantes.,2023-10-28 23:40:52,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.671381,2024-08-15 06:23:21
239,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-09-20 07:24:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.774003,2025-01-10 21:17:54
240,4,"Aroma frutado e agradável, final persistente.",2025-03-24 09:44:58,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.930219,2025-03-24 16:53:10
241,3,"Muito abaixo das expectativas, dececionante.",2023-12-24 08:12:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.039271,2024-03-10 18:24:48
242,4,Acidez equilibrada e notas florais elegantes.,2023-07-12 04:36:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.854368,2024-02-08 17:55:05
243,1,"Muito abaixo das expectativas, dececionante.",2023-09-22 13:32:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.076389,2025-03-03 01:24:38
244,1,Acidez equilibrada e notas florais elegantes.,2023-05-09 13:56:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.738077,2024-07-30 12:08:36
245,2,Acidez equilibrada e notas florais elegantes.,2023-01-12 12:14:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.771268,2024-05-19 20:18:55
246,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-07-13 00:14:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.83013,2025-08-10 08:17:59
247,2,Acidez equilibrada e notas florais elegantes.,2023-06-15 19:22:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.957145,2023-08-26 17:20:55
248,1,"Cumpre o mínimo, sem se destacar.",2025-04-27 14:43:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.46069,2025-09-20 06:13:45
249,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-07-23 08:44:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.664393,2025-09-11 14:41:57
250,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-05-09 22:36:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.853175,2024-05-13 13:28:06
251,3,"Muito abaixo das expectativas, dececionante.",2023-08-22 11:04:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.112623,2025-03-27 01:57:23
252,1,Acidez equilibrada e notas florais elegantes.,2023-11-17 18:01:08,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.812231,2024-08-31 14:09:57
253,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-04-01 19:40:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.91532,2025-03-02 11:52:39
254,3,"Excelente vinho, recomendo vivamente.",2025-07-30 13:45:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.948434,2025-08-11 03:19:13
255,4,"Aroma frutado e agradável, final persistente.",2024-01-09 08:26:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.896404,2025-07-12 20:10:52
256,1,"Vinho sem equilíbrio, acidez excessiva.",2025-09-02 11:49:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.161474,2025-10-30 01:56:24
257,2,Acidez equilibrada e notas florais elegantes.,2024-06-15 20:53:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.941946,2025-05-26 01:42:23
258,3,"Comentário neutro, nada a destacar.",2023-09-20 22:01:46,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.522614,2025-05-01 03:32:32
259,2,"Aroma frutado e agradável, final persistente.",2024-08-10 00:06:44,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.747921,2024-11-30 08:02:44
260,2,"Excelente vinho, recomendo vivamente.",2024-12-31 05:43:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.80409,2025-10-05 17:00:14
261,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-01-31 14:08:46,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.939198,2025-09-08 06:15:13
262,1,"Excelente vinho, recomendo vivamente.",2025-04-20 11:01:27,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.665142,2025-06-16 10:23:35
263,4,Acidez equilibrada e notas florais elegantes.,2023-10-18 18:09:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.856751,2025-09-01 20:04:23
264,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-10-25 22:59:44,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.72293,2024-12-19 05:53:38
265,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-01-01 21:08:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.916843,2025-01-17 23:41:05
266,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-03-25 23:12:52,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.83876,2024-09-18 06:49:40
267,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-06-04 17:23:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.870631,2025-10-19 13:59:46
268,1,"Sabor correto, dentro do esperado.",2024-06-03 22:40:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.613005,2025-02-15 00:39:07
269,1,"Aroma frutado e agradável, final persistente.",2025-07-09 18:53:52,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.867666,2025-08-01 23:41:55
270,4,Acidez equilibrada e notas florais elegantes.,2024-12-17 07:19:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.916869,2025-06-22 09:10:31
271,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-09-18 03:21:24,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.997194,2024-09-28 06:08:05
272,2,"Aroma frutado e agradável, final persistente.",2023-02-01 08:31:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.697879,2025-03-31 15:43:01
273,4,"Taninos agressivos, difícil de apreciar.",2023-03-24 22:59:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.153436,2023-09-28 03:55:38
274,2,Acidez equilibrada e notas florais elegantes.,2023-10-03 07:49:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.851854,2024-07-17 07:40:13
275,4,Notas de oxidação e sabor desequilibrado.,2023-02-04 02:17:12,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.212354,2025-07-20 01:50:39
276,2,"Sabor correto, dentro do esperado.",2025-04-24 14:24:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.549346,2025-05-01 02:02:29
277,1,"Vinho sem equilíbrio, acidez excessiva.",2025-02-26 00:18:07,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.116624,2025-02-26 11:03:37
278,1,"Aroma frutado e agradável, final persistente.",2025-06-01 05:47:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.681449,2025-08-06 12:37:33
279,2,Acidez equilibrada e notas florais elegantes.,2023-07-10 18:56:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.696654,2023-08-08 02:18:21
280,1,"Aroma frutado e agradável, final persistente.",2025-05-14 10:14:48,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.907268,2025-09-30 22:15:10
281,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-09-23 14:29:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.912754,2024-08-24 12:02:31
282,4,Notas de oxidação e sabor desequilibrado.,2024-02-25 04:37:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.293466,2024-09-08 12:10:52
283,2,"Vinho sem equilíbrio, acidez excessiva.",2023-03-03 21:42:46,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.090658,2025-07-10 15:27:29
284,2,"Muito abaixo das expectativas, dececionante.",2025-06-07 23:28:00,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.167323,2025-09-11 12:49:20
285,4,"Vinho comum, sem grandes surpresas.",2023-06-28 07:03:24,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.404789,2025-04-27 02:30:43
286,1,Aroma artificial e final amargo.,2024-08-30 10:58:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.160447,2025-04-30 17:27:29
287,2,"Vinho comum, sem grandes surpresas.",2024-05-28 19:42:16,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.388496,2025-08-25 11:24:31
288,2,"Aroma frutado e agradável, final persistente.",2025-10-17 23:25:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.851036,2025-10-22 11:00:03
